year	doy	hour	Tair	Tsoil	RH	VPD	Rain	WS	PAR	CO2	PSRF	Ndep
2011	306	5	-3.65	6.28	100	-9999	0	0.483	0	490.13483	95850.1135	-9999
2011	306	6	-2.17	6.32	99.95	-9999	0	0.782	0.442	498.63037	95900.086	-9999
2011	306	7	-2.46	6.28	100	-9999	0	0.414	12.506	529.13715	95900.086	-9999
2011	306	8	-0.76	6.35	98.05	-9999	0	0.736	49.816	511.61945	95900.086	-9999
2011	306	9	3.38	6.65	79.09	-9999	0	1.38	119.236	484.88654	95950.0585	-9999
2011	306	10	5.03	6.61	71.22	-9999	0	1.725	159.666	428.80536	96050	-9999
2011	306	11	6.27	6.68	65.1	-9999	0	2.093	188.071	421.6087	96099.969	-9999
2011	306	12	7.63	6.7	57.56	-9999	0	2.3	216.255	414.86844	96099.969	-9999
2011	306	13	7.94	6.56	50.35	-9999	0	2.346	156.416	412.69189	96050	-9999
2011	306	14	8.11	6.54	44.51	-9999	0	2.3	138.97	411.51587	96000.031	-9999
2011	306	15	5.89	6.15	48.5	-9999	0	1.679	32.786	420.53799	96099.969	-9999
2011	306	16	3.79	6.11	55.5	-9999	0	0.943	10.491	436.05466	96099.969	-9999
2011	306	17	-1.08	6.03	77.67	-9999	0	0.46	0.312	464.84125	96099.969	-9999
2011	306	18	-3.13	6.06	90.45	-9999	0	0.414	0	527.38184	96199.914	-9999
2011	306	19	-3.61	6.11	94.55	-9999	0	0.575	0	566.75281	96199.914	-9999
2011	306	20	-3.43	6.14	94.6	-9999	0	0.552	0	526.11804	96249.883	-9999
2011	306	21	-4.33	6.12	96.7	-9999	0	0.483	0	521.16821	96299.852	-9999
2011	306	22	-4.93	6.1	98.7	-9999	0	0.46	0	532.87585	96299.852	-9999
2011	306	23	-5.84	6.07	99.2	-9999	0	0.46	0	514.37524	96400.148	-9999
2011	307	0	-6.54	6.05	99.55	-9999	0	0.46	0	433.42172	96450.117	-9999
2011	307	1	-6.66	6.06	99.15	-9999	0	0.506	0	420.15182	96550.0585	-9999
2011	307	2	-7.58	6.02	98.1	-9999	0	0.391	0	421.83688	96650	-9999
2011	307	3	-8.34	6	97.6	-9999	0	0.391	0	425.3299	96699.969	-9999
2011	307	4	-8.94	5.98	97.15	-9999	0	0.322	0	421.6087	96650	-9999
2011	307	5	-9.27	5.97	97.1	-9999	0	0.368	0	420.27469	96749.9415	-9999
2011	307	6	-9.48	5.96	96.75	-9999	0	0.299	0.481	422.29327	96699.969	-9999
2011	307	7	-9.07	5.97	97.5	-9999	0	0.322	10.582	423.7677	96749.9415	-9999
2011	307	8	-3.83	6.16	98.4	-9999	0	0.46	60.671	422.04752	96799.914	-9999
2011	307	9	4.81	6.52	67.94	-9999	0	1.058	155.337	420.66086	96799.914	-9999
2011	307	10	7.42	6.49	46.95	-9999	0	1.748	187.408	418.09814	96799.914	-9999
2011	307	11	8.86	6.49	38.12	-9999	0.1	1.679	211.016	416.04446	96749.9415	-9999
2011	307	12	10.04	6.47	33.7	-9999	0	1.84	218.205	411.98975	96650	-9999
2011	307	13	11.21	6.41	28.97	-9999	0	1.564	190.632	412.23553	96500.086	-9999
2011	307	14	10.55	6.24	28.82	-9999	0	1.702	115.856	413.85037	96400.148	-9999
2011	307	15	7.92	5.86	35.91	-9999	0	1.219	38.571	418.6774	96299.852	-9999
2011	307	16	4.83	5.78	46.8	-9999	0	0.644	11.791	421.78424	96299.852	-9999
2011	307	17	-0.98	5.69	67.22	-9999	0	0.322	0.286	425.08417	96299.852	-9999
2011	307	18	-3.54	5.7	86.05	-9999	0	0.322	0	425.41766	96299.852	-9999
2011	307	19	-4.53	5.74	92.35	-9999	0	0.345	0	430.36755	96299.852	-9999
2011	307	20	-5.5	5.75	96.6	-9999	0	0.322	0	424.04855	96299.852	-9999
2011	307	21	-6.2	5.74	98.55	-9999	0	0.345	0	422.45123	96299.852	-9999
2011	307	22	-6.71	5.73	99.2	-9999	0	0.368	0	424.32938	96299.852	-9999
2011	307	23	-7.08	5.72	99.15	-9999	0	0.414	0	426.90964	96299.852	-9999
2011	308	0	-7.63	5.69	98.85	-9999	0	0.391	0	429.91116	96299.852	-9999
2011	308	1	-8.03	5.67	98.55	-9999	0	0.414	0	436.4057	96299.852	-9999
2011	308	2	-8.51	5.65	98.1	-9999	0	0.345	0	432.45633	96299.852	-9999
2011	308	3	-8.64	5.65	98.05	-9999	0	0.322	0	430.15692	96299.852	-9999
2011	308	4	-8.38	5.65	98.1	-9999	0	0.322	0	429.85852	96249.883	-9999
2011	308	5	-7.68	5.66	98.65	-9999	0	0.322	0	434.17651	96199.914	-9999
2011	308	6	-7.03	5.66	98.55	-9999	0	0.368	0.481	436.63391	96249.883	-9999
2011	308	7	-4.21	5.7	94.9	-9999	0	0.805	9.334	436.61633	96299.852	-9999
2011	308	8	-0.95	5.75	85.35	-9999	0	1.173	40.261	433.70258	96249.883	-9999
2011	308	9	3.79	5.86	64.81	-9999	0	1.541	109.031	434.68555	96299.852	-9999
2011	308	10	7.84	6.11	43.52	-9999	0	2.116	195.624	433.63235	96199.914	-9999
2011	308	11	10.4	6.16	31.8	-9999	0	2.162	217.1	432.43878	96199.914	-9999
2011	308	12	10.98	6.03	29.34	-9999	0	2.691	209.638	436.24774	96099.969	-9999
2011	308	13	11.89	5.95	25.52	-9999	0	2.714	169.988	432.52655	96050	-9999
2011	308	14	11.7	5.79	24.96	-9999	0	2.139	104.858	433.70258	96000.031	-9999
2011	308	15	10.62	5.56	25.53	-9999	0	2.093	45.604	433.08823	96000.031	-9999
2011	308	16	9.47	5.52	26.77	-9999	0	2.714	13.065	433.45685	96000.031	-9999
2011	308	17	7.99	5.5	29.7	-9999	0	2.277	0.221	432.08771	96000.031	-9999
2011	308	18	6.73	5.49	33.87	-9999	0	2.392	0	430.7186	96000.031	-9999
2011	308	19	6.21	5.49	38.17	-9999	0	2.553	0	429.24417	96000.031	-9999
2011	308	20	5.73	5.49	40.52	-9999	0	2.185	0	426.18997	96000.031	-9999
2011	308	21	4.96	5.47	50.52	-9999	0	2.507	0	426.71655	95900.086	-9999
2011	308	22	4.12	5.44	58.85	-9999	0	1.679	0	424.90863	95900.086	-9999
2011	308	23	3.25	5.43	66.73	-9999	0	2.024	0	423.90811	95900.086	-9999
2011	309	0	3.22	5.44	69.42	-9999	0	1.863	0	424.1012	95800.141	-9999
2011	309	1	3.18	5.45	70.59	-9999	0	1.771	0	424.01343	95800.141	-9999
2011	309	2	2.74	5.43	74.48	-9999	0	1.978	0	423.99588	95699.852	-9999
2011	309	3	2.91	5.43	76.22	-9999	0	2.139	0	422.94272	95699.852	-9999
2011	309	4	2.78	5.42	79.16	-9999	0	2.185	0	424.24161	95649.879	-9999
2011	309	5	2.76	5.41	81.8	-9999	0	2.369	0	425.45276	95499.969	-9999
2011	309	6	2.96	5.42	83.15	-9999	0	2.622	0.377	424.94373	95400.023	-9999
2011	309	7	2.97	5.36	84.55	-9999	0	2.208	11.037	420.95926	95250.1135	-9999
2011	309	8	4.21	5.48	81	-9999	0	2.323	59.579	418.76514	95149.9965	-9999
2011	309	9	6.94	5.7	70.89	-9999	0	2.438	127.998	421.41562	95099.852	-9999
2011	309	10	8.62	5.63	65.96	-9999	0	2.599	151.658	425.10172	95099.852	-9999
2011	309	11	11.01	5.78	57.65	-9999	0	3.197	231.829	432.33347	95099.852	-9999
2011	309	12	11.63	5.65	54.04	-9999	0	3.128	172.666	432.59674	95049.879	-9999
2011	309	13	12.94	5.7	47.7	-9999	0	3.473	177.073	436.63391	94999.906	-9999
2011	309	14	11.86	5.46	50.67	-9999	0	2.921	92.677	436.05466	94999.906	-9999
2011	309	15	11.24	5.33	54.97	-9999	0	2.392	31.187	427.31335	94999.906	-9999
2011	309	16	11.21	5.34	53.38	-9999	0	2.139	6.5	421.92465	95099.852	-9999
2011	309	17	10.68	5.35	57.95	-9999	0	2.231	0	416.27264	95149.9965	-9999
2011	309	18	10.68	5.39	58.42	-9999	0	3.956	0	417.97528	95300.086	-9999
2011	309	19	10.36	5.38	62.81	-9999	0	3.841	0	414.97375	95350.0545	-9999
2011	309	20	9.82	5.36	67.03	-9999	0	3.473	0	416.76413	95400.023	-9999
2011	309	21	8.95	5.33	71.97	-9999	0	2.162	0	418.16837	95449.996	-9999
2011	309	22	8.33	5.35	75.03	-9999	0	2.093	0	417.23807	95499.969	-9999
2011	309	23	7.86	5.34	77.17	-9999	0	1.955	0	414.6929	95499.969	-9999
2011	310	0	7.71	5.38	77.08	-9999	0	1.978	0	416.06201	95599.906	-9999
2011	310	1	7.77	5.42	76.78	-9999	0	2.116	0	417.34338	95599.906	-9999
2011	310	2	7.91	5.42	78.64	-9999	0	1.978	0	414.76312	95649.879	-9999
2011	310	3	8.11	5.42	80.03	-9999	0	2.622	0	415.04395	95749.9965	-9999
2011	310	4	8.46	5.43	80.35	-9999	0	2.622	0	412.11261	95800.141	-9999
2011	310	5	8.58	5.44	80.4	-9999	0	2.162	0	409.33929	95900.086	-9999
2011	310	6	8.54	5.44	80.95	-9999	0	2.829	0	410.76105	95950.0585	-9999
2011	310	7	8.47	5.45	81.2	-9999	0	2.507	1.742	410.95416	96000.031	-9999
2011	310	8	8.54	5.46	80.65	-9999	0	2.139	4.563	409.44464	96149.9415	-9999
2011	310	9	8.54	5.47	81.1	-9999	0	2.3	8.086	410.09406	96199.914	-9999
2011	310	10	8.64	5.48	81.4	-9999	0	2.208	12.961	409.28662	96350	-9999
2011	310	11	8.65	5.49	83.6	-9999	0	1.656	17.342	408.02283	96400.148	-9999
2011	310	12	8.31	5.49	85.15	-9999	0	1.587	12.142	410.2345	96500.086	-9999
2011	310	13	8.04	5.5	78.67	-9999	0	1.817	16.874	407.95264	96500.086	-9999
2011	310	14	6.39	5.48	73.67	-9999	0	2.277	12.961	409.901	96500.086	-9999
2011	310	15	5.49	5.49	72.83	-9999	0	2.116	6.981	411.58606	96500.086	-9999
2011	310	16	4.87	5.5	70.38	-9999	0	2.254	1.872	416.62372	96600.031	-9999
2011	310	17	4.75	5.51	67.83	-9999	0	2.392	0	433.94833	96600.031	-9999
2011	310	18	4.53	5.53	63.29	-9999	0	2.921	0	425.22458	96600.031	-9999
2011	310	19	4.08	5.53	62.2	-9999	0	2.047	0	416.78168	96600.031	-9999
2011	310	20	4.15	5.55	61.72	-9999	0	2.53	0	418.90558	96600.031	-9999
2011	310	21	3.79	5.55	62.46	-9999	0	2.093	0	416.44818	96699.969	-9999
2011	310	22	3.18	5.55	60.62	-9999	0	2.898	0	416.27264	96749.9415	-9999
2011	310	23	2.8	5.57	61.31	-9999	0	2.76	0	415.85138	96799.914	-9999
2011	311	0	2.49	5.56	62.88	-9999	0	1.886	0	420.69595	96799.914	-9999
2011	311	1	2.12	5.56	64.57	-9999	0	2.185	0	420.66086	96849.883	-9999
2011	311	2	1.91	5.59	66.42	-9999	0	2.208	0	418.50186	96899.852	-9999
2011	311	3	2	5.6	64.92	-9999	0	2.484	0	416.09714	96950	-9999
2011	311	4	1.91	5.6	63.38	-9999	0	3.312	0	417.30826	97000.148	-9999
2011	311	5	1.67	5.6	65.72	-9999	0	2.921	0	417.4838	97000.148	-9999
2011	311	6	1.43	5.59	65.66	-9999	0	2.714	0.026	414.58759	97100.086	-9999
2011	311	7	1.25	5.59	66.62	-9999	0	2.599	3.042	414.97375	97100.086	-9999
2011	311	8	1.27	5.6	66.42	-9999	0	2.645	14.274	413.23602	97200.031	-9999
2011	311	9	1.42	5.61	67.29	-9999	0	2.254	28.21	411.69135	97250	-9999
2011	311	10	1.75	5.62	67.45	-9999	0	2.277	46.579	410.63818	97299.969	-9999
2011	311	11	2.07	5.62	67.98	-9999	0	2.323	43.056	407.58405	97399.914	-9999
2011	311	12	2.25	5.6	69.56	-9999	0	2.07	43.433	407.53137	97399.914	-9999
2011	311	13	3.03	5.63	65.97	-9999	0	2.001	50.817	406.09204	97399.914	-9999
2011	311	14	3.56	5.64	63.18	-9999	0	2.07	58.448	405.86383	97299.969	-9999
2011	311	15	2.89	5.58	65.56	-9999	0	1.633	22.763	406.26758	97299.969	-9999
2011	311	16	2.19	5.55	69.53	-9999	0	1.518	5.33	408.51434	97299.969	-9999
2011	311	17	1.76	5.53	70.2	-9999	0	1.242	0	484.34241	97200.031	-9999
2011	311	18	0.47	5.5	73.17	-9999	0	0.506	0	512.146	97200.031	-9999
2011	311	19	-3.45	5.36	93.7	-9999	0	0.276	0	492.69754	97200.031	-9999
2011	311	20	-4.45	5.41	97.85	-9999	0	0.322	0	450.97455	97100.086	-9999
2011	311	21	-5.42	5.42	98.65	-9999	0	0.299	0	430.33243	97100.086	-9999
2011	311	22	-6.3	5.42	98.9	-9999	0	0.368	0	435.10681	97000.148	-9999
2011	311	23	-7	5.42	98.65	-9999	0	0.345	0	433.52704	97000.148	-9999
2011	312	0	-7.62	5.41	98.2	-9999	0	0.299	0	419.64279	97000.148	-9999
2011	312	1	-8.05	5.4	97.85	-9999	0	0.23	0	425.80383	96950	-9999
2011	312	2	-8.13	5.41	98.15	-9999	0	0.368	0	447.07782	96899.852	-9999
2011	312	3	-8.66	5.39	96.9	-9999	0	0.299	0	460.82166	96899.852	-9999
2011	312	4	-8.97	5.38	96.8	-9999	0	0.299	0	423.94324	96799.914	-9999
2011	312	5	-9.42	5.36	96.3	-9999	0	0.23	0.026	419.1864	96799.914	-9999
2011	312	6	-9.79	5.34	96.15	-9999	0	0.322	0.195	419.50238	96799.914	-9999
2011	312	7	-9.66	5.34	96.65	-9999	0	0.322	8.892	421.46829	96699.969	-9999
2011	312	8	-5.48	5.49	96.3	-9999	0	0.345	49.101	414.90353	96699.969	-9999
2011	312	9	1.76	5.97	79.83	-9999	0	0.736	131.911	417.41357	96699.969	-9999
2011	312	10	4.61	5.88	68.59	-9999	0	0.966	175.851	418.64227	96699.969	-9999
2011	312	11	6.42	5.93	50.99	-9999	0	1.426	200.941	408.32123	96699.969	-9999
2011	312	12	7.14	5.86	45.57	-9999	0	1.541	198.718	407.35583	96650	-9999
2011	312	13	8.14	5.8	40.97	-9999	0	1.587	171.392	408.19836	96550.0585	-9999
2011	312	14	8.15	5.64	40.83	-9999	0	1.311	112.242	410.04138	96500.086	-9999
2011	312	15	5.36	5.25	49.8	-9999	0	0.644	31.447	407.54889	96400.148	-9999
2011	312	16	0.52	5.11	66.84	-9999	0	0.276	8.177	416.90454	96400.148	-9999
2011	312	17	-3.27	5.11	85.6	-9999	0	0.368	0	415.76361	96400.148	-9999
2011	312	18	-4.55	5.15	93.05	-9999	0	0.276	0	415.65829	96450.117	-9999
2011	312	19	-5.72	5.17	96.3	-9999	0	0.276	0	418.30878	96500.086	-9999
2011	312	20	-6.6	5.17	98.05	-9999	0	0.253	0	414.93863	96500.086	-9999
2011	312	21	-7.28	5.16	98.85	-9999	0	0.322	0	416.34286	96400.148	-9999
2011	312	22	-7.82	5.14	98.8	-9999	0	0.322	0	417.90506	96400.148	-9999
2011	312	23	-8.28	5.13	98.5	-9999	0	0.253	0	412.48126	96400.148	-9999
2011	313	0	-8.29	5.14	98.8	-9999	0	0.23	0	416.64127	96400.148	-9999
2011	313	1	-7.31	5.16	98.5	-9999	0	0.276	0	425.64584	96400.148	-9999
2011	313	2	-8.28	5.09	97.35	-9999	0	0.299	0	447.09537	96400.148	-9999
2011	313	3	-8.85	5.05	97.4	-9999	0	0.299	0	446.25284	96400.148	-9999
2011	313	4	-9.2	5.04	97.15	-9999	0	0.299	0	475.44315	96400.148	-9999
2011	313	5	-9.52	5.03	96.9	-9999	0	0.345	0	478.6553	96400.148	-9999
2011	313	6	-9.96	5	96.25	-9999	0	0.299	0.156	462.34875	96500.086	-9999
2011	313	7	-9.84	5	96.85	-9999	0	0.322	6.513	448.04321	96500.086	-9999
2011	313	8	-7.42	5.07	97.8	-9999	0	0.322	31.564	422.94272	96500.086	-9999
2011	313	9	0.55	5.45	83	-9999	0	0.667	111.423	415.0264	96550.0585	-9999
2011	313	10	3.71	5.52	65.44	-9999	0	1.794	176.813	416.16733	96600.031	-9999
2011	313	11	5.94	5.56	50.45	-9999	0	1.932	200.811	418.97577	96600.031	-9999
2011	313	12	6.19	5.45	48.52	-9999	0	2.323	198.705	414.88599	96600.031	-9999
2011	313	13	6.26	5.37	47.16	-9999	0	2.277	171.327	414.88599	96600.031	-9999
2011	313	14	5.19	5.22	51.8	-9999	0	2.277	121.654	411.53339	96500.086	-9999
2011	313	15	1.83	4.91	67.75	-9999	0	2.3	23.595	414.95618	96500.086	-9999
2011	313	16	0.37	4.9	74.56	-9999	0	1.771	2.184	420.27469	96500.086	-9999
2011	313	17	-0.04	4.94	77.71	-9999	0	1.84	0	429.73566	96500.086	-9999
2011	313	18	-0.4	4.95	82.45	-9999	0	2.07	0	516.70978	96500.086	-9999
2011	313	19	-0.79	4.93	87.7	-9999	0	1.771	0	516.30603	96500.086	-9999
2011	313	20	-0.9	4.93	91.3	-9999	0	1.679	0	566.85815	96500.086	-9999
2011	313	21	-0.8	4.92	93.1	-9999	0	2.047	0	515.83215	96500.086	-9999
2011	313	22	-0.56	4.92	91.1	-9999	0	2.139	0	503.68558	96500.086	-9999
2011	313	23	-0.53	4.91	89.75	-9999	0	2.599	0	459.96158	96500.086	-9999
2011	314	0	-0.64	4.89	90.7	-9999	0	2.415	0	480.95471	96500.086	-9999
2011	314	1	-0.69	4.88	92.25	-9999	0	1.932	0	454.36221	96500.086	-9999
2011	314	2	-0.56	4.87	90.25	-9999	0	2.277	0	462.08545	96500.086	-9999
2011	314	3	-0.41	4.86	85.35	-9999	0	2.714	0	451.06229	96400.148	-9999
2011	314	4	-0.49	4.83	83.1	-9999	0	2.53	0	430.56064	96400.148	-9999
2011	314	5	-0.42	4.84	82.85	-9999	0	2.231	0	427.54153	96400.148	-9999
2011	314	6	-0.46	4.83	82.9	-9999	0	2.024	0	423.4342	96299.852	-9999
2011	314	7	-0.44	4.82	82.5	-9999	0	2.323	2.6	418.11569	96299.852	-9999
2011	314	8	-0.41	4.82	81.95	-9999	0	2.208	10.413	414.90353	96299.852	-9999
2011	314	9	-0.08	4.85	75.79	-9999	0	2.737	65.949	411.93713	96299.852	-9999
2011	314	10	-0.11	4.83	73.14	-9999	0.1	2.461	61.061	410.44513	96299.852	-9999
2011	314	11	-0.4	4.78	73.56	-9999	0	2.323	28.535	409.33929	96299.852	-9999
2011	314	12	-0.45	4.77	73.63	-9999	0	1.955	32.968	408.26855	96199.914	-9999
2011	314	13	-0.27	4.78	72.62	-9999	0	1.863	27.69	407.61914	96099.969	-9999
2011	314	14	-0.09	4.77	68.73	-9999	0	1.932	27.716	407.05743	96050	-9999
2011	314	15	-0.03	4.76	64.83	-9999	0	1.955	20.28	409.9361	96000.031	-9999
2011	314	16	-0.32	4.72	63.62	-9999	0	1.38	3.484	412.48126	96000.031	-9999
2011	314	17	-0.84	4.69	66.59	-9999	0	1.288	0	418.69495	96000.031	-9999
2011	314	18	-3.4	4.57	75.06	-9999	0	0.299	0	417.18539	96000.031	-9999
2011	314	19	-6.16	4.51	87.65	-9999	0	0.253	0	414.85086	96000.031	-9999
2011	314	20	-7.54	4.53	94.2	-9999	0	0.276	0	413.13071	96000.031	-9999
2011	314	21	-9.15	4.51	97.55	-9999	0	0.299	0	414.21896	96000.031	-9999
2011	314	22	-8.99	4.56	99.35	-9999	0	0.391	0	413.86792	96000.031	-9999
2011	314	23	-8	4.62	98.35	-9999	0	0.368	0	420.92413	96000.031	-9999
2011	315	0	-8.52	4.56	98.45	-9999	0	0.437	0	422.45123	95900.086	-9999
2011	315	1	-6.45	4.63	99.65	-9999	0	0.506	0	436.86209	95900.086	-9999
2011	315	2	-4.47	4.67	96.5	-9999	0	0.736	0	528.78613	95900.086	-9999
2011	315	3	-3.13	4.66	92.25	-9999	0	1.426	0	511.49658	95850.1135	-9999
2011	315	4	-2.2	4.65	89.7	-9999	0	1.518	0	527.04834	95800.141	-9999
2011	315	5	-2.15	4.63	95.6	-9999	0	1.564	0	523.04633	95800.141	-9999
2011	315	6	-2.21	4.59	94.65	-9999	0	1.702	0.065	482.46426	95800.141	-9999
2011	315	7	-2.48	4.54	90.7	-9999	0	1.679	7.748	433.12335	95800.141	-9999
2011	315	8	-1.05	4.61	83.6	-9999	0	1.633	21.333	437.28336	95800.141	-9999
2011	315	9	0.9	4.68	73.75	-9999	0	1.495	71.864	424.80331	95900.086	-9999
2011	315	10	3.63	4.9	58.3	-9999	0.2	1.84	163.059	423.4342	95900.086	-9999
2011	315	11	5.37	5	47.93	-9999	0	2.438	189.293	422.76718	95850.1135	-9999
2011	315	12	6.49	4.96	45.29	-9999	0	2.231	183.079	422.38101	95800.141	-9999
2011	315	13	7.44	4.89	42.94	-9999	0	1.771	141.206	422.135285	95749.9965	-9999
2011	315	14	6.9	4.64	47.09	-9999	0	1.288	71.994	421.80179	95649.879	-9999
2011	315	15	6.29	4.53	51.61	-9999	0	1.058	34.645	421.47705	95599.906	-9999
2011	315	16	3.39	4.41	63.31	-9999	0	0.69	6.981	421.143555	95499.969	-9999
2011	315	17	-0.76	4.35	80.62	-9999	0	0.368	0	420.810045	95449.996	-9999
2011	315	18	-1.43	4.41	87.35	-9999	0	0.506	0	420.48532	95400.023	-9999
2011	315	19	-3	4.41	92.3	-9999	0	0.345	0	420.160595	95300.086	-9999
2011	315	20	-3.81	4.41	95.85	-9999	0	0.299	0	419.82709	95200.141	-9999
2011	315	21	-4.14	4.43	98.7	-9999	0	0.322	0	419.49359	95200.141	-9999
2011	315	22	-4.55	4.42	99.6	-9999	0	0.391	0	419.168855	95149.9965	-9999
2011	315	23	-5.3	4.4	99.3	-9999	0	0.322	0	418.83536	95049.879	-9999
2011	316	0	-5.81	4.39	99.7	-9999	0	0.345	0	418.510635	94999.906	-9999
2011	316	1	-6.12	4.38	99.35	-9999	0	0.414	0	418.17712	94999.906	-9999
2011	316	2	-6.71	4.36	98.6	-9999	0	0.391	0	417.852405	94999.906	-9999
2011	316	3	-7.01	4.36	98.65	-9999	0	0.414	0	417.51889	94999.906	-9999
2011	316	4	-7.04	4.37	98.65	-9999	0	0.391	0	417.194165	95049.879	-9999
2011	316	5	-6.6	4.38	98.85	-9999	0	0.345	0	416.860675	95099.852	-9999
2011	316	6	-6.99	4.33	97.95	-9999	0	0.368	0.091	416.53595	95149.9965	-9999
2011	316	7	-7.31	4.32	98.25	-9999	0	0.391	7.566	416.20244	95200.141	-9999
2011	316	8	-3.37	4.45	97.15	-9999	0	0.805	45.461	415.87772	95200.141	-9999
2011	316	9	3.27	4.74	73.48	-9999	0	1.288	120.523	415.544205	95300.086	-9999
2011	316	10	6.78	4.81	56.54	-9999	0	1.518	150.124	415.210705	95350.0545	-9999
2011	316	11	8.79	4.8	44.54	-9999	0	1.817	149.513	414.885985	95400.023	-9999
2011	316	12	10.79	4.72	35.66	-9999	0	2.001	152.282	414.56125	95400.023	-9999
2011	316	13	11.24	4.53	36.16	-9999	0	1.495	93.613	414.22775	95400.023	-9999
2011	316	14	10.77	4.4	40.58	-9999	0	1.219	53.066	413.894245	95499.969	-9999
2011	316	15	10.59	4.38	38.48	-9999	0	1.311	26.559	413.56952	95599.906	-9999
2011	316	16	8.81	4.33	41.51	-9999	0	1.242	5.551	413.23602	95649.879	-9999
2011	316	17	8.21	4.33	44.23	-9999	0	1.541	0	412.91127	95749.9965	-9999
2011	316	18	7.1	4.36	51.52	-9999	0	1.334	0	412.57779	95800.141	-9999
2011	316	19	6.55	4.35	56.33	-9999	0	2.231	0	412.25305	95900.086	-9999
2011	316	20	6.12	4.35	60.27	-9999	0	1.955	0	411.919555	95900.086	-9999
2011	316	21	5.33	4.31	65.2	-9999	0	1.748	0	411.59485	96000.031	-9999
2011	316	22	2.98	4.25	75.23	-9999	0	0.874	0	411.26132	96000.031	-9999
2011	316	23	2.52	4.29	80.11	-9999	0	0.759	0	410.92783	96000.031	-9999
2011	317	0	2.55	4.31	83.3	-9999	0	0.644	0	410.60309	96099.969	-9999
2011	317	1	0.19	4.24	91.65	-9999	0	0.299	0	410.27838	96099.969	-9999
2011	317	2	-0.46	4.25	97.25	-9999	0	0.322	0	409.944885	96149.9415	-9999
2011	317	3	-0.48	4.25	98.7	-9999	0	0.506	0	409.61136	96199.914	-9999
2011	317	4	-0.81	4.24	99.5	-9999	0	0.598	0	409.28662	96199.914	-9999
2011	317	5	0.38	4.27	89.6	-9999	0	1.035	0	408.953125	96299.852	-9999
2011	317	6	0.02	4.24	83.3	-9999	0	0.989	0	408.62842	96400.148	-9999
2011	317	7	-0.21	4.25	86.3	-9999	0	1.725	4.316	408.29492	96525.0705	-9999
2011	317	8	-0.09	4.3	90.6	-9999	0	2.254	13.039	408.05792	96600.031	-9999
2011	317	9	0.05	4.29	90.65	-9999	0	2.277	19.838	406.96967	96699.969	-9999
2011	317	10	0.67	4.29	87.6	-9999	0	1.426	24.401	402.9325	96749.9415	-9999
2011	317	11	0.9	4.29	85.75	-9999	0	1.748	26.468	405.44257	96799.914	-9999
2011	317	12	0.91	4.27	85.1	-9999	0	1.633	22.971	408.28613	96849.883	-9999
2011	317	13	1.07	4.27	83.25	-9999	0	1.495	21.32	406.09204	96849.883	-9999
2011	317	14	1.18	4.26	82.2	-9999	0	1.357	15.353	408.3739	96899.852	-9999
2011	317	15	1.26	4.25	81.1	-9999	0	1.288	8.281	409.69037	96899.852	-9999
2011	317	16	1.13	4.24	81.05	-9999	0	0.828	2.535	425.80383	96899.852	-9999
2011	317	17	0.65	4.21	83.9	-9999	0	0.552	0	483.86847	96899.852	-9999
2011	317	18	0.7	4.22	85.4	-9999	0	0.759	0	477.98828	96899.852	-9999
2011	317	19	1.15	4.24	83.35	-9999	0	1.173	0	486.04501	96849.883	-9999
2011	317	20	-0.27	4.15	87.5	-9999	0	0.851	0	501.42126	96799.914	-9999
2011	317	21	-2.9	4.05	95.9	-9999	0	0.46	0	489.22208	96799.914	-9999
2011	317	22	-3.9	4.08	99.1	-9999	0	0.322	0	440.75882	96749.9415	-9999
2011	317	23	-4.75	4.09	99.6	-9999	0	0.299	0	421.6438	96699.969	-9999
2011	318	0	-5.4	4.08	99.8	-9999	0	0.322	0	418.2561	96650	-9999
2011	318	1	-5.26	4.1	99.95	-9999	0	0.345	0	416.5535	96600.031	-9999
2011	318	2	-4.18	4.16	100	-9999	0	0.368	0	411.21747	96550.0585	-9999
2011	318	3	-3.09	4.18	100	-9999	0	0.345	0	410.8313	96450.117	-9999
2011	318	4	-3.97	4.11	99.6	-9999	0	0.299	0	410.77863	96400.148	-9999
2011	318	5	-4.85	4.06	99.2	-9999	0	0.345	0	408.44409	96299.852	-9999
2011	318	6	-6.04	4.02	98.4	-9999	0	0.276	0	410.67328	96299.852	-9999
2011	318	7	-6.22	4.04	98.75	-9999	0	0.322	7.566	411.53339	96199.914	-9999
2011	318	8	-2.46	4.2	99.9	-9999	0	0.506	30.186	412.41101	96199.914	-9999
2011	318	9	1.55	4.44	91.15	-9999	0	0.805	74.308	415.48279	96199.914	-9999
2011	318	10	4.06	4.35	70.44	-9999	0	1.104	109.564	414.23651	96199.914	-9999
2011	318	11	5.43	4.42	62.51	-9999	0	1.61	156.78	410.65576	96199.914	-9999
2011	318	12	7.33	4.61	53.34	-9999	0	1.702	179.4	413.00784	96199.914	-9999
2011	318	13	6.95	4.3	54.19	-9999	0	1.334	82.238	411.11212	96249.883	-9999
2011	318	14	5.42	4.1	61.74	-9999	0	1.265	53.079	412.88495	96249.883	-9999
2011	318	15	3.9	4.05	67.2	-9999	0	1.196	23.374	414.34183	96299.852	-9999
2011	318	16	2.01	4.01	74.77	-9999	0	0.92	6.188	431.38562	96299.852	-9999
2011	318	17	0.17	3.99	88.4	-9999	0	1.058	0	507.68762	96299.852	-9999
